date,Close,price_change,sentiment_score
2025-07-02,32.04999923706055,0.017783406478649733,-0.06427675123752971
2025-07-03,32.15999984741211,0.003432156410923204,0.02282826661815221
2025-07-04,32.119998931884766,-0.001243809568318821,0.038243783897161
2025-07-07,32.060001373291016,-0.0018679190718836614,-0.017283594614146646
2025-07-08,32.52000045776367,0.014348068146244009,-0.004520698883840146
2025-07-09,32.31999969482422,-0.00615008487466695,0.03225573813396249
2025-07-10,32.2400016784668,-0.002475186173044208,-0.0022035671180431204
2025-07-11,32.630001068115234,0.012096754632271667,-0.0614727733315608
2025-07-14,32.20000076293945,-0.01317806592399906,-0.08121687872519005
2025-07-15,31.950000762939453,-0.007763974971321641,0.03450850373788532
2025-07-16,31.790000915527344,-0.005007819830718185,-0.07046552398883547
2025-07-17,31.46999931335449,-0.010066108617711733,0.014647181976445326
2025-07-18,30.989999771118164,-0.015252607331091794,-0.1137375656510898
2025-07-21,31.049999237060547,0.0019360912031467503,0.04287337036743855
2025-07-22,31.350000381469727,0.009661872843175656,-0.0169525598504013
2025-07-23,31.989999771118164,0.020414653328895138,0.11661351918944977
2025-07-24,31.940000534057617,-0.0015629645957574434,-0.03849138838406013
2025-07-25,31.979999542236328,0.0012523170792080318,-0.017550678495646566
2025-07-28,32.02000045776367,0.0012508103846129437,-0.02575881300730859
2025-07-29,32.439998626708984,0.0131167446265128,0.12534181642539305
2025-07-30,32.77000045776367,0.01017268326216847,0.05369923734066932
2025-07-31,32.63999938964844,-0.0039670755660436985,0.0
