publishedAt,title,body,url,source,description
2025-07-14T20:12:26Z,Ibovespa recua puxado por Vale e Petrobras; tarifas dos EUA seguem no radar,"O Ibovespa abriu a semana em clima de cautela, marcando sua sexta queda consecutiva nesta segunda-feira, com as blue chips Vale e Petrobras entre as principais pressões e diante de novas ameaças tari… [+645 chars]","https://www.terra.com.br/economia/ibovespa-recua-puxado-por-vale-e-petrobras-tarifas-dos-eua-seguem-no-radar,11134c4e648fa3636b16436f559842e3r9ptpg6h.html",Terra.com.br,"O Ibovespa abriu a semana em clima de cautela, marcando sua sexta queda consecutiva nesta ..."
2025-07-15T21:24:54Z,,"O ministro Dias Toffoli, do STF (Supremo Tribunal Federal), anulou nesta terça-feira (15) todos os atos dos integrantes da Lava Jato e do ex-juiz Sergio Moro contra o doleiro Alberto Youssef, que foi… [+2889 chars]",https://www1.folha.uol.com.br/poder/2025/07/toffoli-anula-todos-os-atos-da-lava-jato-contra-o-doleiro-alberto-youssef.shtml,Uol.com.br,"Assim como em outras decisões, ministro do STF manteve acordo de colaboração premiada"
2025-07-15T21:12:01Z,Ibovespa tem 7 baixas seguidas e tem mais longa série negativa desde agosto de 2023,"O Ibovespa ensaiou neutralizar as perdas que prevaleceram em boa parte do pregão e, assim, impedir que, vindo da marca histórica da 141 mil pontos em 4 de julho, encadeasse sua mais longa sequência n… [+5955 chars]",https://www.infomoney.com.br/mercados/ibovespa-tem-7-baixas-seguidas-e-tem-mais-longa-serie-negativa-desde-agosto-de-2023/,InfoMoney,"A sessão trouxe novos dados de inflação nos EUA, com atenção ainda concentrada, no mercado, aos desdobramentos em torno da ofensiva tarifária retomada recentemente pelo governo Trump
The post Ibovespa tem 7 baixas seguidas e tem mais longa série negativa desd…"
2025-07-15T21:07:17Z,Toffoli invalida decisões da Lava Jato envolvendo Alberto Youssef,"O ministro do Supremo Tribunal Federal (STF), Dias Toffoli. Foto: Divulgação
O ministro Dias Toffoli, do Supremo Tribunal Federal (STF), anulou nesta terça-feira (15) todos os atos da Operação Lava … [+2343 chars]",https://www.diariodocentrodomundo.com.br/toffoli-invalida-decisoes-da-lava-jato-envolvendo-alberto-youssef/,Diariodocentrodomundo.com.br,"O ministro Dias Toffoli, do Supremo Tribunal Federal (STF), anulou nesta terça-feira (15) todos os atos da Operação Lava Jato e do ex-juiz Sergio Moro contra o doleiro Alberto Youssef. A decisão, de caráter definitivo, foi tomada com base em indícios de conlu…"
2025-07-15T20:54:43Z,Toffoli anula todos os atos da Lava-Jato contra o doleiro Alberto Youssef,"Relâmpago: Revista em casa por 8,98/semana
Doleiro Alberto Youssef: dívida alta e ostentação -  (reprodução/Reprodução)
Continua após publicidade
O ministro Dias Toffoli, do STF, anulou, nesta ter… [+2155 chars]",https://veja.abril.com.br/coluna/radar/toffoli-anula-todos-os-atos-da-lava-jato-contra-o-doleiro-alberto-youssef/,Abril.com.br,"'Declaro a nulidade absoluta de todos os atos praticados em desfavor dele no âmbito dos procedimentos vinculados à Operação Lava Jato', diz  o ministro"
2025-07-15T19:28:25Z,Frente Parlamentar aprova plano para discutir exploração de petróleo na Margem Equatorial,"A Frente Parlamentar em Defesa da Exploração de Petróleo na Margem Equatorialdo Brasil aprovou um plano de trabalho, que se estende para 2026, para discutir temas relacionados à futura atividade petr… [+1115 chars]",https://valor.globo.com/politica/noticia/2025/07/15/frente-parlamentar-aprova-plano-para-discutir-explorao-de-petrleo-na-margem-equatorial.ghtml,Globo,"Entre os principais objetivos da frente, está a realização de audiências públicas com representantes do setor privado, órgãos reguladores, especialistas, investidores e comunidades locais"
2025-07-16T20:28:43Z,Ibovespa apaga sequência de perdas e tem leve alta com apoio de Vale em sessão volátil,"Depois de iniciar o pregão sob pressão, o Ibovespa oscilou entre perdas e ganhos até encerrar com leve alta de 0,19%, aos 135.511 pontos, revertendo a sequência de quedas registrada nos últimos sete … [+1699 chars]",https://valor.globo.com/financas/noticia/2025/07/16/ibovespa-apaga-sequencia-de-perdas-e-tem-leve-alta-com-apoio-de-vale-em-sessao-volatil.ghtml,Globo,"Volume financeiro do índice não foi muito expressivo, o que pode ter ajudado a ampliar a volatilidade"
2025-07-16T18:53:51Z,Anulação de atos contra Youssef atinge raiz da ‘lava jato’ e deve gerar efeito cascata,"Boa parte dos processos da “lava jato” pode ser anulada ou ao menos revisada após a decisão do ministro Dias Toffoli, do Supremo Tribunal Federal, de derrubar todos os atos da operação contra o dolei… [+5533 chars]",https://www.conjur.com.br/2025-jul-16/anulacao-de-atos-contra-youssef-atinge-raiz-da-lava-jato-e-deve-gerar-efeito-cascata/,Conjur.com.br,"Boa parte dos processos da “lava jato” pode ser anulada ou ao menos revisada após a decisão do ministro Dias Toffoli, do Supremo Tribunal Federal, de derrubar todos os atos da operação contra o doleiro Alberto Youssef. Para especialistas entrevistados pela re…"
2025-07-16T15:22:23Z,Ibovespa cai e perde os 135 mil após nova ofensiva dos EUA e de olho em pesquisa,"A nova ofensiva do governo americano na onda das tarifas ao Brasil e o recuo do petróleo no exterior pesam no Ibovespa na manhã desta quarta-feira, 16. A desvalorização ainda reflete a fraqueza das b… [+4102 chars]",https://www.infomoney.com.br/mercados/ibovespa-cai-e-perde-os-135-mil-apos-nova-ofensiva-dos-eua-e-de-olho-em-pesquisa/,InfoMoney,"Com a agenda de indicadores esvaziada no Brasil, o foco fica totalmente no temas sobre tarifas e nas divulgações internacionais
The post Ibovespa cai e perde os 135 mil após nova ofensiva dos EUA e de olho em pesquisa appeared first on InfoMoney."
2025-07-16T14:23:12Z,Como analisar os resultados trimestrais das empresas da B3? Veja exemplo com a Vale,"A temporada de resultados do segundo trimestre de 2025 das companhias listadas na B3 começou. O período costuma atrair a atenção dos investidores mais experientes, que analisam os dados financeiros p… [+9266 chars]",https://www.infomoney.com.br/mercados/como-analisar-os-resultados-trimestrais-das-empresas-da-b3-veja-exemplo-com-a-vale/,InfoMoney,"De forma geral, a análise dos resultados financeiros se apoia em verificar a liquidez, a rentabilidade e o endividamento da empresa; veja como fazer 
The post Como analisar os resultados trimestrais das empresas da B3? Veja exemplo com a Vale appeared first o…"
2025-07-16T14:22:28Z,Ibovespa recua puxado por Petrobras em dia de vencimento de opções,"A bolsa paulista operava com viés negativo nesta quarta-feira, pressionada principalmente pelas ações da blue chip Petrobras, que ameaçavam estender a sequência de perdas do índice, em sessão ainda m… [+3169 chars]","https://www.terra.com.br/economia/ibovespa-recua-puxado-por-petrobras-em-dia-de-vencimento-de-opcoes,5a4ba5c59ffa201cb87807cf55a63647qwhns85w.html",Terra.com.br,"A bolsa paulista operava com viés negativo nesta quarta-feira, pressionada principalmente pelas ..."
2025-07-17T21:22:18Z,,"A defesa do ex-governador do Rio de Janeiro, Sérgio Cabral, pediu ao STF a anulação de uma das ações penais da Lava Jato, com base na decisão que reconheceu a nulidade dos atos praticados contra o do… [+857 chars]",https://noticias.uol.com.br/politica/ultimas-noticias/2025/07/17/cabral-pede-anulacao-de-processo-com-base-em-decisao-do-stf-sobre-youssef.htm,Uol.com.br,"A defesa do ex-governador do Rio de Janeiro, Sérgio Cabral, pediu ao STF a anulação de uma das ações penais da Lava Jato, com base na decisão que reconheceu a nulidade dos atos praticados contra o doleiro Alberto Youssef.O que aconteceuOs advogados ale"
2025-07-17T21:15:24Z,Petrobras faz história com maioria feminina na diretoria executiva pela primeira vez,A Petrobras acaba de escrever um novo capítulo na história da representatividade feminina no setor energético brasileiro. O Conselho de Administração da empresa elegeu na sexta-feira (11) a engenheir… [+5240 chars],https://valor.globo.com/conteudo-de-marca/petrobras/noticia/2025/07/17/petrobras-faz-historia-com-maioria-feminina-na-diretoria-executiva-pela-primeira-vez.ghtml,Globo,Angélica Laureano assume a diretoria de Transição Energética e Sustentabilidade e a companhia passa a contar com cinco mulheres entre nove integrantes do Conselho de Administração
2025-07-17T21:15:15Z,Ibovespa tem dia de cautela com tarifas e fiscal; mercado espera por falas de Lula,"SÃO PAULO (Reuters) O Ibovespa fechou com alta modesta nesta quinta-feira, operando lateralizado na maior parte do pregão, à medida que agentes financeiros seguem cautelosos diante do ambiente ainda … [+5039 chars]",https://www.infomoney.com.br/mercados/ibovespa-tem-dia-de-cautela-com-tarifas-e-fiscal-mercado-espera-por-falas-de-lula/,InfoMoney,"Pronunciamento de Lula sobre a tarifa de 50% de Donald Trump contra o Brasil será às 20h30
The post Ibovespa tem dia de cautela com tarifas e fiscal; mercado espera por falas de Lula appeared first on InfoMoney."
2025-07-17T20:23:49Z,Ibovespa fecha estável com cenário eleitoral e sem apoio de Vale e Petrobras,"A menor liquidez no mercado acionário local potencializou as oscilações do Ibovespa nesta quinta-feira. Na mínima do dia, o índice chegou a tocar os 135.016 pontos. A percepção de que o presidente Lu… [+1060 chars]",https://valor.globo.com/financas/noticia/2025/07/17/ibovespa-fecha-estavel-com-cenario-eleitoral-e-sem-apoio-de-vale-e-petrobras.ghtml,Globo,A percepção de que o presidente Luiz Inácio Lula da Silva (PT) vem ganhando força na comparação com candidatos da direita no 1º turno ajudou a elevar a cautela dos investidores
2025-07-17T20:08:23Z,"Bolsa termina o dia estável, aos 135 mil pontos, de olho em eleições e imbróglio do IOF","ASSINE VEJA NEGÓCIOSIbovespa (NurPhoto/Getty Images)
Continua após publicidade
A bolsa brasileira encerrou o pregão desta quinta-feira, 17, em estabilidade. A variação do índice Ibovespa ao longo d… [+2970 chars]",https://veja.abril.com.br/economia/bolsa-termina-o-dia-estavel-aos-135-mil-pontos-de-olho-em-eleicoes-e-imbroglio-do-iof/,Abril.com.br,"Investidores se atentaram à popularidade de Lula turbinada por Trump, além de dificuldade fiscal"
2025-07-18T21:30:23Z,Orquestra Petrobras Sinfônica chega a SP com dose dupla em agosto,"Abril Day: Assine Digital Completo por 2,99
Maestro Isaac Karabtchevsky (Juan Montoni/Divulgação)
Continua após publicidade
No ano em que celebra seus 50 anos, a Orquestra Petrobras Sinfônica cheg… [+783 chars]",https://veja.abril.com.br/coluna/radar/orquestra-petrobras-sinfonica-chega-a-sp-com-dose-dupla-em-agosto/,Abril.com.br,Apresentações nos dias 2 e 3 do próximo mês se inserem no contexto de celebração dos 50 anos do grupo
2025-07-18T20:23:18Z,Ibovespa perde os 134 mil pontos com embate 'político-tarifário' e sem apoio de bancos,"m um pregão marcado pelo intenso noticiário eleitoral, o Ibovespa adotou um movimento negativo desde o início da sessão. No fim dos negócios, o índice fechou em queda forte de 1,61%, aos 133.382 pont… [+1116 chars]",https://valor.globo.com/financas/noticia/2025/07/18/ibovespa-perde-os-134-mil-pontos-com-embate-politico-tarifario-e-sem-apoio-de-bancos.ghtml,Globo,A grande preocupação de agentes financeiros é que o possível aumento das tensões comerciais respingue na corrida eleitoral de 2026
2025-07-18T20:07:29Z,Ibovespa fecha abaixo dos 134 mil pontos após tornozeleira de Bolsonaro elevar tensão com os EUA,"ASSINE VEJA NEGÓCIOSIbovespa, em São Paulo (Reinaldo Canato/VEJA)
Continua após publicidade
O mercado financeiro aprofundou perdas ao longo do dia e encerrou o pregão desta sexta-feira em baixa de … [+2674 chars]",https://veja.abril.com.br/economia/ibovespa-fecha-abaixo-dos-134-mil-pontos-apos-tornozeleira-de-bolsonaro-elevar-tensao-com-os-eua/,Abril.com.br,Mercado financeiro observa com apreensão a crise tarifária entre Brasil e Trump
2025-07-18T18:28:12Z,Ibovespa: temor em “dose dupla” de escalada de tarifas faz índice cair mais de 1%,"O Ibovespa ampliava as perdas nesta tarde, penalizado pela aceleração da queda das ações da Petrobras (PETR3;PETR4), em linha com a fraqueza do petróleo no exterior, e pela piora dos índices de ações… [+4470 chars]",https://www.infomoney.com.br/mercados/ibovespa-temor-em-dose-dupla-de-escalada-de-tarifas-faz-indice-cair-mais-de-1-entenda/,InfoMoney,"Uma das dúvidas é se operação de hoje da PF contra Jair Bolsonaro pode levar a uma postura mais agressiva por parte do presidente dos Estados Unidos, Donald Trump, em relação às tarifas contra o Brasil
The post Ibovespa: temor em “dose dupla” de escalada de t…"
2025-07-18T15:12:19Z,Tensão política no Brasil fará Trump “dobrar a aposta”? Veja os cenários do mercado,"O Ibovespa cai na sessão desta sexta-feira, 18, apesar da alta das commodities. Um dos entendimentos de analistas é que a operação da Polícia Federal (PF) contra o ex-presidente Jair Bolsonaro pela m… [+5329 chars]",https://www.infomoney.com.br/mercados/tensao-politica-no-brasil-fara-trump-dobrar-a-aposta-tarifas-veja-os-cenarios-do-mercado/,InfoMoney,"Temor com tarifas por tensão política no Brasil leva Ibovespa à queda, mas há visões diversas sobre próximos passos de Trump
The post Tensão política no Brasil fará Trump “dobrar a aposta”? Veja os cenários do mercado appeared first on InfoMoney."
2025-07-19T20:36:58Z,,"Desde quando a Petrobras anunciou a redução no preço da gasolina, em junho, os postos vêm registrando uma queda gradual nos valores praticados, ainda que modesta e inferior ao que se previa. A retraç… [+1054 chars]",https://www.uol.com.br/carros/noticias/redacao/2025/07/19/etanol-x-gasolina-alcool-da-prejuizo-na-maior-parte-do-brasil-veja-precos.htm,Uol.com.br,"Abastacer carros flex com etanol está economicamente mais vantajoso apenas em nove estados e no Distrito Federal.Nas demais 17 unidades federativas do Brasil, vale mais a pena colocar gasolina no tanque de combustível.É o que aponta estudo da empresa d"
2025-07-19T17:39:07Z,"As mentiras, o cinismo e o desespero de Bolsonaro","Bolsonaro em entrevista a BandNews. Foto: Reprodução
Originalmente publicado em O Cafézinho
Respondemos aqui às principais mentiras de Bolsonaro em sua entrevista à Band News.É extremamente importa… [+6699 chars]",https://www.diariodocentrodomundo.com.br/as-mentiras-o-cinismo-e-o-desespero-de-bolsonaro/,Diariodocentrodomundo.com.br,"Originalmente publicado em O Cafézinho Respondemos aqui às principais mentiras de Bolsonaro em sua entrevista à Band News. É extremamente importante desmentir as mentiras de Bolsonaro. Na entrevista à Band News, realizada ontem após comparecer à Polícia Feder…"
2025-07-19T17:01:17Z,"‘Paguei pelos meus erros’, diz Youssef, agora livre da Lava-Jato","Abril Day: Assine Digital Completo por 2,99
Cometi muitos erros, mas eles cometeram erros demais. Paguei pelos meus erros e chegou a hora de os outros pagarem também, diz Youssef (Jefferson Coppola/… [+926 chars]",https://veja.abril.com.br/coluna/radar/paguei-pelos-meus-erros-diz-youssef-agora-livre-da-lava-jato/,Abril.com.br,"'Paguei pelos meus erros e chegou a hora de os outros pagarem também', diz o doleiro"
2025-07-19T08:00:00Z,Operação contra Bolsonaro fortalece Tarcísio e prejudica conversa com os EUA,O nome de Tarcísio de Freitas (Republicanos) para representar a direita nas eleições presidenciais de 2026 sai fortalecido após a operação da Polícia Federal contra o ex-presidente Jair Bolsonaro (PL… [+3543 chars],https://www.infomoney.com.br/politica/operacao-contra-bolsonaro-fortalece-tarcisio-e-prejudica-conversa-com-os-eua/,InfoMoney,"Cristiano Noronha, vice-presidente da Arko Advice, analisa operação da PF contra o ex-presidente Jair Bolsonaro (PL), que teve de colocar tornozeleira eletrônica
The post Operação contra Bolsonaro fortalece Tarcísio e prejudica conversa com os EUA appeared fi…"
2025-07-20T06:12:12Z,Alto Escalão: Nubank chama ex-BC,"O ex-diretor de regulação do Banco Central, Otávio Damaso, virou consultor para assuntos regulatórios e de gestão do Nubank.
Santander Corretora. Contratou Daniel Cunha (ex-BGC) como head de Macro S… [+1624 chars]","https://www.terra.com.br/economia/alto-escalao-nubank-chama-ex-bc,fe1c4a3fa24313af863b3b19b29d5231ckpbom5i.html",Terra.com.br,"O ex-diretor de regulação do Banco Central, Otávio Damaso, virou consultor para assuntos ..."
2025-07-21T22:49:01Z,Silveira diz esperar que Petrobras reduza ainda mais combustíveis: “Temos condição”,"O ministro de Minas e Energia, Alexandre Silveira, disse esperar forte volatilidade no mercado internacional de petróleo, devido aos conflitos geopolíticos, e afirmou que o governo faz de tudo para m… [+1776 chars]",https://www.infomoney.com.br/politica/silveira-diz-esperar-que-petrobras-reduza-ainda-mais-combustiveis-temos-condicao/,InfoMoney,"Questionado sobre suas pretensões eleitorais, Silveira reafirmou o apoio à reeleição de Lula e não descartou ser candidato a algum posto por Minas Gerais em 2026
The post Silveira diz esperar que Petrobras reduza ainda mais combustíveis: “Temos condição” appe…"
2025-07-21T20:27:13Z,TIM paga na próxima quarta dividendos e JCP: saiba se você tem direito a receber,"ASSINE VEJA NEGÓCIOS (Divulgação/Divulgação)
Continua após publicidade
A TIM (TIMS3) é mais uma empresa que paga neste fim de mês proventos aos investidores. As informações constam do site de relaç… [+1241 chars]",https://veja.abril.com.br/economia/tim-paga-na-proxima-quarta-dividendos-e-jcp-saiba-se-voce-tem-direito-a-receber/,Abril.com.br,Benefícios se incorporam a anúncios feitos anteriormente por Bradesco e Petrobras
2025-07-21T20:26:21Z,Ibovespa retoma 134 mil pontos em dia de correção; ação da Vale sobe quase 3%,"Após encerrar com forte perda de 1,61% na sexta-feira, o Ibovespa passou por um movimento de correção desde o início dos negócios desta segunda-feira, apoiado pelo avanço de blue chips de commodities… [+1364 chars]",https://valor.globo.com/financas/noticia/2025/07/21/ibovespa-retoma-134-mil-pontos-em-dia-de-correcao-acao-da-vale-sobe-quase-3percent.ghtml,Globo,"Índice chegou a se aproximar dos 135 mil pontos, mas devolveu um pouco dos ganhos durante a tarde, em meio a uma virada negativa de bancos"
2025-07-21T18:33:22Z,Eduardo Cunha muda-se para a BH de Dilma e monta rede de 3 rádios,"Ex-presidente da Câmara dos Deputados, Eduardo Cunha está de mudança para Belo Horizonte (MG). Pivô do impeachment da ex-presidente da República Dilma Rousseff (PT), o ex-deputado agora viverá na cap… [+3563 chars]",https://www.metropoles.com/colunas/andreza-matais/eduardo-cunha-muda-pra-bh,Metropoles.com,Eduardo Cunha muda-se para Belo Horizonte e diz que provavelmente mudará domicílio eleitoral para MG
2025-07-21T16:49:57Z,Favela Gaming distribuirá 5 mil bolsas para jovens periféricos com apoio da Petrobras,"O projeto Favela Gaming vai conceder 5 mil bolsas de estudo e oferecer mais de 120 aulas gratuitas sobre carreiras no universo dos games em 2025. Com apoio da Petrobras, a iniciativa já iniciou uma t… [+714 chars]",https://ultimosegundo.ig.com.br/parceiros/espaco-do-povo/2025-07-21/favela-gaming-distribuira-5-mil-bolsas-para-jovens-perifericos-com-apoio-da-petrobras.html,Ig.com.br,O projeto Favela Gaming vai conceder 5 mil bolsas de estudo e oferecer mais de...
2025-07-22T20:49:17Z,Ibovespa tem leve queda após flertar com 135 mil pontos e apesar de Vale e Petrobras,"SÃO PAULO (Reuters) O Ibovespa fechou com um declínio modesto nesta terça-feira, apesar do avanço das blue chips Vale (VALE3) e Petrobras (PETR3;PETR4), uma vez que permanecem receios com potenciais … [+4355 chars]",https://www.infomoney.com.br/mercados/ibovespa-tem-leve-queda-apos-flertar-com-135-mil-pontos-e-apesar-de-vale-e-petrobras/,InfoMoney,"Ações de blue chips tiveram ganhos na sessão desta terça-feira
The post Ibovespa tem leve queda após flertar com 135 mil pontos e apesar de Vale e Petrobras appeared first on InfoMoney."
2025-07-22T20:27:31Z,Dólar e Bolsa fecham estáveis em dia de trégua de Trump com tarifaço,"Os mercados de câmbio e ações encerraram esta terça-feira (22/7) estáveis no Brasil, embora tenham oscilado bastante ao longo dos respectivos pregões. O dólar registrou uma pequena alta de 0,04%, cot… [+3178 chars]",https://www.metropoles.com/negocios/dolar-e-bolsa-fecham-estaveis-em-dia-de-tregua-de-trump-com-tarifaco,Metropoles.com,"A moeda americana registrou uma pequena alta de 0,04%, a R$ 5,56, e o Ibovespa fechou com leve queda de 0,10%, aos 134.035 pontos"
2025-07-22T20:25:56Z,Bolsa tem pequena queda e estaciona nos 134 mil pontos apesar da Vale (VALE3),"ASSINE VEJA NEGÓCIOSPainel eletrônico na bolsa de valores B3 em São Paulo - 09/01/2019 (Cris Faga/NurPhoto/Getty Images)
Continua após publicidade
A bolsa de valores encerrou o pregão desta terça-f… [+2112 chars]",https://veja.abril.com.br/economia/bolsa-tem-pequena-queda-e-estaciona-nos-134-mil-pontos-apesar-da-vale-vale3/,Abril.com.br,"Ibovespa estaciona nos 134 mil pontos, apesar do bom desempenho da Vale (VALE3) no pregão; Embraer (EMBR3) decepciona apesar de resultados bons"
2025-07-22T17:54:52Z,,"Os livros e autores finalistas do Prêmio Jabuti Acadêmico, que chega a sua segunda edição, foram anunciados pela Câmara Brasileira do Livro nesta terça (22).
Na lista constam nomes como o do ministr… [+24487 chars]",https://www1.folha.uol.com.br/ciencia/2025/07/alexandre-de-moraes-tem-livro-indicado-ao-jabuti-academico-veja-finalistas.shtml,Uol.com.br,"Segunda edição do prêmio tem 26 categorias e lista obras de Lilia Schwarcz, Renato Lessa e Marcelo Gleiser entre concorrentes"
2025-07-22T17:29:00Z,Rio Innovation Week: grandes nomes debatem construção de futuro justo,"De 12 a 15 de agosto, o Rio de Janeiro se transforma no principal ponto de encontro para quem pensa no futuro. O Rio Innovation Week 2025 chega à quinta edição consolidado como o maior evento de inov… [+6981 chars]",https://www.metropoles.com/conteudo-especial/rio-innovation-week-2025,Metropoles.com,"De 12 a 15 de agosto, evento traz 2 mil startups, 400 expositores e 40 palcos simultâneos, com foco em inovação, tecnologia e impacto social"
2025-07-23T21:15:31Z,Ibovespa sobe quase 1% e retoma os 135 mil pontos com foco no exterior,"O Ibovespa voltou nesta quarta-feira, 12, à casa dos 135 mil pontos com ganho perto de 1%, porcentual de alta que não era visto na B3 fazia 20 dias. Entre a mínima e a máxima da sessão, o índice osci… [+4475 chars]",https://www.infomoney.com.br/mercados/ibovespa-sobe-quase-1-e-retoma-os-135-mil-pontos-com-foco-no-exterior/,InfoMoney,"Nas três primeiras sessões do intervalo, o Ibovespa acumula avanço de 1,49% e, no mês, ainda cede 2,51% - no ano, aumenta 12,54%
The post  Ibovespa sobe quase 1% e retoma os 135 mil pontos com foco no exterior appeared first on InfoMoney."
2025-07-23T20:21:08Z,Ibovespa sobe pelo otimismo do mercado com exterior; WEG despenca,"ASSINE VEJA NEGÓCIOSForça total: para produzir itens como motores elétricos, geradores e turbinas, a WEG tem fábricas em quinze países (Weg/Divulgação)
Continua após publicidade
A bolsa de valores … [+2444 chars]",https://veja.abril.com.br/economia/bolsa-de-valores-hoje-23-de-junho-2025/,Abril.com.br,WEG divulgou resultados nesta quarta-feira e foi penalizada pelo mercado; ações caíram mais de 7% no pregão
2025-07-23T19:30:34Z,Ações da Petrobras avançam em dia positivo para o setor e com “repique” de papéis,"As ações da Petrobras apresentam uma sessão de forte alta nesta quarta-feira, ampliando os ganhos pela terceira sessão seguida, em linha com o dia mais positivo para petroleiras. Analistas citam que … [+1627 chars]",https://valor.globo.com/financas/noticia/2025/07/23/acoes-da-petrobras-avancam-em-dia-positivo-para-o-setor-e-com-repique-de-papeis.ghtml,Globo,As ações da Petrobras apresentam uma sessão de for...
2025-07-23T19:00:57Z,"Exploração de petróleo na Foz do Amazonas é bomba para biodiversidade, alertam cientistas","Relâmpago: Revista em casa a partir de 10,99Em texto publicado na Nature, pesquisadores brasileiros mostram a sobreposição entre os blocos de exploração e regiões de conservação.
Por Eduardo Lima
 … [+6478 chars]",https://super.abril.com.br/ciencia/exploracao-de-petroleo-na-foz-do-amazonas-e-bomba-para-biodiversidade-alertam-cientistas/,Abril.com.br,"Em texto publicado na Nature, pesquisadores brasileiros mostram a sobreposição entre os blocos de exploração e regiões de conservação."
2025-07-23T16:10:51Z,,"As atrizes Sophie Charlotte, Dira Paes e Alana Cabral, protagonistas de ""Três Graças"", se encontraram pela primeira vez no set de gravação da novela, na segunda-feira (21), na Brasilândia, zona norte… [+1564 chars]",https://www1.folha.uol.com.br/colunas/monicabergamo/2025/07/sophie-charlotte-dira-paes-e-alana-cabral-se-encontram-pela-1a-vez-em-set-de-tres-gracas-veja-foto.shtml,Uol.com.br,"Reunião ocorreu na segunda (21) na Brasilândia, na zona norte de São Paulo, onde são gravadas cenas da trama"
2025-07-24T20:59:49Z,Favela Gaming lança laboratório móvel para levar games e tecnologia a comunidades brasileiras,"Em busca de oferecer acesso gratuito a games e tecnologia para diversas comunidades, O Favela Gaming anunciou o Lab Móvel, centro tecnológico itinerante que percorrerá comunidades em São Paulo, Rio d… [+1921 chars]",https://br.ign.com/tech/143624/news/favela-gaming-lanca-laboratorio-movel-para-levar-games-e-tecnologia-a-comunidades-brasileiras,IGN,"Estrutura passará por São Paulo, Rio de Janeiro, Salvador, Recife, João Pessoa e Fortaleza"
2025-07-24T20:59:33Z,"Ibovespa cai 1,2% com WEG e Embraer em destaque por preocupações sobre tarifa dos EUA","SÃO PAULO (Reuters) O Ibovespa fechou em queda nesta quinta-feira, reflexo de preocupações com os potenciais efeitos das tarifas comerciais norte-americanas que devem começar a vigorar na próxima sem… [+7141 chars]",https://www.infomoney.com.br/mercados/ibovespa-cai-12-com-weg-e-embraer-em-destaque-por-preocupacoes-sobre-tarifa-dos-eua/,InfoMoney,"O volume financeiro somou R$15,66 bilhões, bem abaixo da média diária do mês, de R$ 21,2 bilhões
The post Ibovespa cai 1,2% com WEG e Embraer em destaque por preocupações sobre tarifa dos EUA appeared first on InfoMoney."
2025-07-24T20:23:19Z,Ibovespa perde os 134 mil com perspectiva de acordo com EUA mais distante,"Enquanto o acordo comercial com o Japão e a chance de um desfecho com a União Europeia ajudaram a impulsionar uma correção do Ibovespa ontem, a perspectiva de que o Brasil possa não chegar a um pacto… [+1270 chars]",https://valor.globo.com/financas/noticia/2025/07/24/ibovespa-perde-os-134-mil-com-perspectiva-de-acordo-com-eua-mais-distante.ghtml,Globo,Movimento mais negativo do Ibovespa foi intensificado pelo recuo de blue chips
2025-07-24T20:18:13Z,Ibovespa perde fôlego e ‘piso’ dos 134 mil pontos em dia de queda de gigantes,"ASSINE VEJA NEGÓCIOSSede da B3, em São Paulo (B3/Divulgação)
Continua após publicidade
O Ibovespa perdeu nesta quinta-feira, 24, o que havia conquistado no pregão anterior. Perdeu mais do que isso:… [+2261 chars]",https://veja.abril.com.br/economia/ibovespa-perde-folego-e-piso-dos-134-mil-pontos-em-dia-de-queda-de-gigantes/,Abril.com.br,Confira desempenho da bolsa de valores nesta quinta-feira
2025-07-24T17:25:16Z,Vale (VALE3) volta a negociar em tendência de alta; Petrobras (PETR4) está em baixa,"ASSINE VEJA NEGÓCIOSA presidente da Petrobras, Magda Chambriard, discursa durante Foro Empresarial Bolívia Brasil, em Santa Cruz de la Sierra (Valeria Arnez/Divulgação)
Continua após publicidade
A … [+1903 chars]",https://veja.abril.com.br/economia/vale-vale3-volta-a-negociar-em-tendencia-de-alta-petrobras-petr4-esta-em-baixa/,Abril.com.br,Atenção investidor! Confira relatório de análise gráfica do Itaú BBA que pretende determinar o comportamento futuro de algumas ações
2025-07-25T22:54:04Z,Força-tarefa entre ministérios elabora 30 medidas de contingência a tarifaço de Trump; entenda,"ResumoGoverno brasileiro prepara plano de contingência com 30 medidas para mitigar impacto de tarifas norte-americanas, incluindo crédito a setores afetados, compras governamentais e possível quebra … [+2136 chars]","https://www.terra.com.br/economia/forca-tarefa-entre-ministerios-elabora-30-medidas-de-contingencia-a-tarifaco-de-trump-entenda,aecc170b55a7789a0f488a8546a87b01mio8i32p.html",Terra.com.br,"Força-tarefa entre ministérios apresenta 30 medidas estratégicas para mitigar impacto do tarifaço de Trump, previsto para 1º de agosto. Plano inclui créditos, fundo privado e alternativas ao mercado externo. Avaliação final está nas mãos de Lula. Acompanhe os…"
